URL,Fiyat,Oda Sayısı,Brüt m2,Kat Sayısı,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,İlan No
https://www.hepsiemlak.com/antalya-kepez-gunes-satilik/daire/151029-113,3.500.000 TL,1 + 1,80 m2,4 Katlı,4. Kat,Sıfır Bina,Klima,151029-113
https://www.hepsiemlak.com/antalya-kepez-yeni-satilik/daire/150114-183,3.150.000 TL,2 + 1,110 m2,3 Katlı,1. Kat,16 Yaşında,Kombi,150114-183
https://www.hepsiemlak.com/antalya-kepez-husnu-karakas-satilik/daire/129155-347,6.500.000 TL,5 + 1,300 m2,3 Katlı,3. Kat,7 Yaşında,Kombi,129155-347
https://www.hepsiemlak.com/antalya-kepez-sutculer-satilik/daire/93111-924,3.830.000 TL,2 + 1,120 m2,5 Katlı,5. Kat,1 Yaşında,Klima,93111-924
https://www.hepsiemlak.com/antalya-kepez-gunes-satilik/daire/154486-76,4.800.000 TL,2 + 1,75 m2,10 Katlı,7. Kat,1 Yaşında,Klima,154486-76
https://www.hepsiemlak.com/antalya-kepez-gunes-satilik/daire/102778-688,3.749.000 TL,2 + 1,100 m2,4 Katlı,1. Kat,Sıfır Bina,Klima,102778-688
https://www.hepsiemlak.com/antalya-kepez-habibler-satilik/daire/162564-3,2.680.000 TL,2 + 1,105 m2,3 Katlı,Yüksek Giriş,3 Yaşında,Klima,162564-3
https://www.hepsiemlak.com/antalya-kepez-safak-satilik/daire/163448-18,6.670.000 TL,4 + 2,240 m2,4 Katlı,4. Kat,1 Yaşında,Kombi,163448-18
https://www.hepsiemlak.com/antalya-muratpasa-etiler-satilik/daire/134818-933,5.400.000 TL,2 + 1,100 m2,3 Katlı,2. Kat,1 Yaşında,Kombi,134818-933
https://www.hepsiemlak.com/antalya-kepez-cankaya-satilik/daire/162578-75,7.700.000 TL,4 + 2,230 m2,4 Katlı,4. Kat,1 Yaşında,Klima,162578-75
https://www.hepsiemlak.com/antalya-kepez-varsak-karsiyaka-satilik/daire/129965-765,2.895.000 TL,1 + 1,60 m2,5 Katlı,2. Kat,Sıfır Bina,Klima,129965-765
https://www.hepsiemlak.com/antalya-kepez-kutukcu-satilik/daire/128572-2162,3.950.000 TL,2 + 1,90 m2,3 Katlı,1. Kat,Sıfır Bina,Klima,128572-2162
https://www.hepsiemlak.com/antalya-kepez-aydogmus-satilik/daire/76239-1266,3.750.000 TL,2 + 1,100 m2,5 Katlı,1. Kat,Sıfır Bina,Klima,76239-1266
https://www.hepsiemlak.com/antalya-muratpasa-caglayan-satilik/daire/28488-5339,17.950.000 TL,4 + 2,185 m2,4 Katlı,4. Kat,18 Yaşında,Klima,28488-5339
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/151136-93,5.800.000 TL,2 + 1,95 m2,5 Katlı,2. Kat,1 Yaşında,Klima,151136-93
https://www.hepsiemlak.com/antalya-kepez-husnu-karakas-satilik/daire/0-45248694,3.480.000 TL,3 + 1,110 m2,2 Katlı,En Üst Kat,Sıfır Bina,Klima,0-45248694
https://www.hepsiemlak.com/antalya-kepez-aktoprak-satilik/daire/161715-71,3.250.000 TL,2 + 1,100 m2,4 Katlı,1. Kat,Sıfır Bina,Klima,161715-71
https://www.hepsiemlak.com/antalya-kepez-gazi-satilik/daire/162354-41,2.500.000 TL,1 + 1,55 m2,3 Katlı,Yüksek Giriş,Sıfır Bina,Isıtma Yok,162354-41
https://www.hepsiemlak.com/antalya-kepez-altinova-orta-satilik/daire/151812-178,4.500.000 TL,2 + 1,120 m2,4 Katlı,2. Kat,Sıfır Bina,Klima,151812-178
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/45399-3395,6.100.000 TL,3 + 1,145 m2,4 Katlı,4. Kat,12 Yaşında,Kombi,45399-3395
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/55020-2722,8.450.000 TL,3 + 1,150 m2,4 Katlı,2. Kat,3 Yaşında,Kombi,55020-2722
https://www.hepsiemlak.com/antalya-kepez-altinova-orta-satilik/daire/141942-185,4.500.000 TL,2 + 1,95 m2,6 Katlı,2. Kat,7 Yaşında,Klima,141942-185
https://www.hepsiemlak.com/antalya-muratpasa-guzelbag-satilik/daire/8560-5902,10.500.000 TL,4 + 1,180 m2,2 Katlı,1. Kat,5 Yaşında,Kombi,8560-5902
https://www.hepsiemlak.com/antalya-muratpasa-memurevleri-satilik/daire/117133-755,1.590.000 TL,1 + 1,50 m2,5 Katlı,Giriş Katı,21 Yaşında,Klima,117133-755
https://www.hepsiemlak.com/antalya-kepez-goksu-satilik/daire/117205-1109,3.875.000 TL,2 + 1,90 m2,6 Katlı,5. Kat,7 Yaşında,Klima,117205-1109
https://www.hepsiemlak.com/antalya-muratpasa-guvenlik-satilik/daire/60116-1893,5.500.000 TL,2 + 1,80 m2,5 Katlı,2. Kat,Sıfır Bina,Kombi,60116-1893
https://www.hepsiemlak.com/antalya-konyaalti-molla-yusuf-satilik/daire/45502-2630,13.900.000 TL,3 + 1,175 m2,14 Katlı,5. Kat,20 Yaşında,Kombi,45502-2630
https://www.hepsiemlak.com/antalya-muratpasa-caglayan-satilik/daire/36064-5943,14.750.000 TL,5 + 1,240 m2,4 Katlı,4. Kat,16 Yaşında,Klima,36064-5943
https://www.hepsiemlak.com/antalya-kepez-aktoprak-satilik/daire/148476-103,2.520.000 TL,1 + 1,50 m2,5 Katlı,1. Kat,Sıfır Bina,Klima,148476-103
https://www.hepsiemlak.com/antalya-kepez-husnu-karakas-satilik/daire/162599-27,3.889.000 TL,2 + 1,90 m2,3 Katlı,3. Kat,Sıfır Bina,Belirtilmemiş,162599-27
https://www.hepsiemlak.com/antalya-kepez-fevzi-cakmak-satilik/daire/154328-51,5.200.000 TL,3 + 1,130 m2,5 Katlı,1. Kat,1 Yaşında,Klima,154328-51
https://www.hepsiemlak.com/antalya-kepez-aydogmus-satilik/daire/128997-93,4.250.000 TL,2 + 1,92 m2,4 Katlı,2. Kat,1 Yaşında,Klima,128997-93
https://www.hepsiemlak.com/antalya-muratpasa-genclik-satilik/daire/63922-310,17.000.000 TL,3 + 1,145 m2,7 Katlı,Kot 3,30 Yaşında,Klima,63922-310
https://www.hepsiemlak.com/antalya-kepez-selale-satilik/daire/87166-1758,6.250.000 TL,4 + 1,220 m2,2 Katlı,2. Kat,Sıfır Bina,Klima,87166-1758
https://www.hepsiemlak.com/antalya-muratpasa-bayindir-satilik/daire/5070-957,2.200.000 TL,1 + 1,65 m2,5 Katlı,Giriş Katı,25 Yaşında,Klima,5070-957
https://www.hepsiemlak.com/antalya-muratpasa-zerdalilik-satilik/daire/119339-473,10.800.000 TL,3 + 1,130 m2,5 Katlı,3. Kat,Sıfır Bina,Yerden Isıtma,119339-473
https://www.hepsiemlak.com/antalya-kepez-husnu-karakas-satilik/daire/125854-4634,4.600.000 TL,4 + 1,210 m2,2 Katlı,2. Kat,11 Yaşında,Klima,125854-4634
https://www.hepsiemlak.com/antalya-kepez-demirel-satilik/daire/105197-587,3.750.000 TL,2 + 1,95 m2,3 Katlı,2. Kat,Sıfır Bina,Klima,105197-587
https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-satilik/daire/23995-4176,25.000.000 TL,3 + 1,170 m2,11 Katlı,6. Kat,18 Yaşında,Klima,23995-4176
https://www.hepsiemlak.com/antalya-muratpasa-kiziltoprak-satilik/daire/161806-3,4.250.000 TL,2 + 1,104 m2,4 Katlı,Yüksek Giriş,9 Yaşında,Güneş Enerjisi,161806-3
https://www.hepsiemlak.com/antalya-muratpasa-meydankavagi-satilik/daire/74238-12034,15.500.000 TL,3 + 1,178 m2,11 Katlı,10. Kat,14 Yaşında,Kombi,74238-12034
https://www.hepsiemlak.com/antalya-kepez-goksu-satilik/daire/141314-287,3.150.000 TL,1 + 1,55 m2,5 Katlı,Yüksek Giriş,Sıfır Bina,Klima,141314-287
https://www.hepsiemlak.com/antalya-kepez-gunes-satilik/daire/159438-7,4.500.000 TL,3 + 1,160 m2,10 Katlı,9. Kat,11 Yaşında,Doğalgaz Sobası,159438-7
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/155659-34,7.250.000 TL,2 + 1,110 m2,4 Katlı,Çatı Katı,4 Yaşında,Kombi,155659-34
https://www.hepsiemlak.com/antalya-kepez-selale-satilik/daire/160150-15,2.700.000 TL,2 + 1,130 m2,6 Katlı,3. Kat,15 Yaşında,Klima,160150-15
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/119219-200,18.500.000 TL,3 + 1,170 m2,4 Katlı,4. Kat,11 Yaşında,Kombi,119219-200
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/144884-159,9.000.000 TL,3 + 1,150 m2,5 Katlı,Teras Katı,5 Yaşında,Klima,144884-159
https://www.hepsiemlak.com/antalya-muratpasa-caglayan-satilik/daire/10485-2666,8.500.000 TL,3 + 1,155 m2,4 Katlı,1. Kat,16 Yaşında,Klima,10485-2666
https://www.hepsiemlak.com/antalya-muratpasa-meltem-satilik/daire/156193-17,7.550.000 TL,3 + 1,150 m2,7 Katlı,7. Kat,30 Yaşında,Kombi,156193-17
https://www.hepsiemlak.com/antalya-muratpasa-kiziltoprak-satilik/daire/42591-1940,3.450.000 TL,2 + 1,110 m2,4 Katlı,Bahçe Katı,18 Yaşında,Klima,42591-1940
https://www.hepsiemlak.com/antalya-kepez-fevzi-cakmak-satilik/daire/129740-2460,6.000.000 TL,2 + 1,115 m2,5 Katlı,1. Kat,Sıfır Bina,Klima,129740-2460
https://www.hepsiemlak.com/antalya-kepez-aydogmus-satilik/daire/155611-134,6.750.000 TL,3 + 1,165 m2,6 Katlı,Ara Kat,5 Yaşında,Klima,155611-134
https://www.hepsiemlak.com/antalya-muratpasa-soguksu-satilik/daire/156835-70,7.250.000 TL,2 + 1,115 m2,5 Katlı,Bahçe Katı,21 Yaşında,Kombi,156835-70
https://www.hepsiemlak.com/antalya-muratpasa-yenigun-satilik/daire/62128-2534,9.250.000 TL,4 + 2,240 m2,5 Katlı,4. Kat,11 Yaşında,Kombi,62128-2534
https://www.hepsiemlak.com/antalya-muratpasa-caglayan-satilik/daire/85341-119,9.699.500 TL,3 + 1,180 m2,10 Katlı,1. Kat,16 Yaşında,Kombi,85341-119
https://www.hepsiemlak.com/antalya-kepez-gunes-satilik/daire/34616-3416,2.650.000 TL,1 + 1,60 m2,13 Katlı,8. Kat,3 Yaşında,Merkezi,34616-3416
https://www.hepsiemlak.com/antalya-kepez-yukselis-satilik/daire/0-45213841,3.550.000 TL,2 + 1,80 m2,4 Katlı,2. Kat,10 Yaşında,Klima,0-45213841
https://www.hepsiemlak.com/antalya-kepez-habibler-satilik/daire/130388-34,4.400.000 TL,3 + 1,160 m2,5 Katlı,2. Kat,5 Yaşında,Klima,130388-34
https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-satilik/daire/141367-1,7.700.000 TL,2 + 1,120 m2,3 Katlı,Çatı Katı,13 Yaşında,Klima,141367-1
https://www.hepsiemlak.com/antalya-kepez-gazi-satilik/daire/131362-966,2.100.000 TL,1 + 1,45 m2,3 Katlı,En Üst Kat,18 Yaşında,Klima,131362-966
https://www.hepsiemlak.com/antalya-muratpasa-meltem-satilik/daire/42181-448,5.750.000 TL,3 + 1,145 m2,15 Katlı,15. Kat,38 Yaşında,Klima,42181-448
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/111828-1076,1.950.000 TL,1 + 1,38 m2,5 Katlı,Bahçe Katı,27 Yaşında,Klima,111828-1076
https://www.hepsiemlak.com/antalya-muratpasa-yenigun-satilik/daire/112881-3143,2.750.000 TL,1 + 1,70 m2,6 Katlı,Yüksek Giriş,Sıfır Bina,Klima,112881-3143
https://www.hepsiemlak.com/antalya-kepez-kultur-satilik/daire/78725-780,4.000.000 TL,2 + 1,90 m2,3 Katlı,3. Kat,12 Yaşında,Klima,78725-780
https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-satilik/daire/74092-979,11.000.000 TL,1 + 1,70 m2,4 Katlı,2. Kat,Sıfır Bina,Klima,74092-979
https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-satilik/daire/24814-3429,9.250.000 TL,4 + 1,130 m2,2 Katlı,2. Kat,Sıfır Bina,Klima,24814-3429
https://www.hepsiemlak.com/antalya-kepez-camlibel-satilik/daire/122092-1138,4.050.000 TL,2 + 1,110 m2,3 Katlı,2. Kat,1 Yaşında,Klima,122092-1138
https://www.hepsiemlak.com/antalya-muratpasa-meydankavagi-satilik/daire/691856-192,5.500.000 TL,3 + 1,110 m2,4 Katlı,Yüksek Giriş,19 Yaşında,Klima,691856-192
https://www.hepsiemlak.com/antalya-kepez-yesilyurt-satilik/daire/139236-418,3.400.000 TL,1 + 1,65 m2,3 Katlı,2. Kat,10 Yaşında,Klima,139236-418
https://www.hepsiemlak.com/antalya-muratpasa-bayindir-satilik/daire/131491-199,4.200.000 TL,2 + 1,100 m2,5 Katlı,1. Kat,21 Yaşında,Klima,131491-199
https://www.hepsiemlak.com/antalya-konyaalti-liman-satilik/daire/48276-2646,5.000.000 TL,1 + 1,70 m2,4 Katlı,Giriş Katı,18 Yaşında,Klima,48276-2646
https://www.hepsiemlak.com/antalya-kepez-varsak-karsiyaka-satilik/daire/153337-81,4.250.000 TL,2 + 1,75 m2,5 Katlı,Bahçe Katı,Sıfır Bina,Kombi,153337-81
https://www.hepsiemlak.com/antalya-kepez-fevzi-cakmak-satilik/daire/162020-28,4.250.000 TL,2 + 1,110 m2,2 Katlı,1. Kat,Sıfır Bina,Klima,162020-28
https://www.hepsiemlak.com/antalya-kepez-kepez-satilik/daire/120585-726,4.200.000 TL,2 + 1,106 m2,11 Katlı,1. Kat,1 Yaşında,Merkezi (Pay Öl...,120585-726
https://www.hepsiemlak.com/antalya-kepez-safak-satilik/daire/150114-181,2.850.000 TL,2 + 1,90 m2,3 Katlı,2. Kat,11 Yaşında,Klima,150114-181
https://www.hepsiemlak.com/antalya-kepez-aktoprak-satilik/daire/139693-477,3.500.000 TL,3 + 1,135 m2,3 Katlı,2. Kat,12 Yaşında,Klima,139693-477
https://www.hepsiemlak.com/antalya-muratpasa-soguksu-satilik/daire/93111-914,4.150.000 TL,3 + 1,150 m2,5 Katlı,2. Kat,21 Yaşında,Klima,93111-914
https://www.hepsiemlak.com/antalya-kepez-habibler-satilik/daire/135864-566,2.850.000 TL,2 + 1,110 m2,5 Katlı,Yüksek Giriş,5 Yaşında,Doğalgaz Sobası,135864-566
https://www.hepsiemlak.com/antalya-kepez-habibler-satilik/daire/161829-3,6.100.000 TL,3 + 1,115 m2,6 Katlı,4. Kat,1 Yaşında,Klima,161829-3
https://www.hepsiemlak.com/antalya-kepez-ayanoglu-satilik/daire/137683-358,3.850.000 TL,2 + 1,120 m2,2 Katlı,2. Kat,1 Yaşında,Isıtma Yok,137683-358
https://www.hepsiemlak.com/antalya-kepez-cankaya-satilik/daire/138496-213,5.150.000 TL,3 + 1,130 m2,7 Katlı,2. Kat,16 Yaşında,Klima,138496-213
https://www.hepsiemlak.com/antalya-konyaalti-liman-satilik/daire/120429-1941,8.100.000 TL,2 + 1,130 m2,12 Katlı,10. Kat,16 Yaşında,Kombi,120429-1941
https://www.hepsiemlak.com/antalya-kepez-yeni-satilik/daire/129155-335,2.499.999 TL,2 + 1,110 m2,3 Katlı,Yüksek Giriş,15 Yaşında,Klima,129155-335
https://www.hepsiemlak.com/antalya-kepez-mehmet-akif-ersoy-satilik/daire/102778-687,5.649.000 TL,3 + 1,130 m2,4 Katlı,1. Kat,Sıfır Bina,Klima,102778-687
https://www.hepsiemlak.com/antalya-kepez-cankaya-satilik/daire/162578-71,6.750.000 TL,3 + 1,140 m2,4 Katlı,3. Kat,1 Yaşında,Yerden Isıtma,162578-71
https://www.hepsiemlak.com/antalya-kepez-demirel-satilik/daire/129965-753,4.300.000 TL,2 + 1,100 m2,4 Katlı,2. Kat,Sıfır Bina,Klima,129965-753
https://www.hepsiemlak.com/antalya-kepez-erenkoy-satilik/daire/134818-929,3.750.000 TL,2 + 1,95 m2,3 Katlı,2. Kat,1 Yaşında,Kombi,134818-929
https://www.hepsiemlak.com/antalya-kepez-kutukcu-satilik/daire/128572-2161,3.250.000 TL,1 + 1,60 m2,3 Katlı,1. Kat,Sıfır Bina,Klima,128572-2161
https://www.hepsiemlak.com/antalya-konyaalti-molla-yusuf-satilik/daire/154486-75,23.000.000 TL,4 + 1,250 m2,5 Katlı,Giriş Katı,6 Yaşında,Yerden Isıtma,154486-75
https://www.hepsiemlak.com/antalya-kepez-ayanoglu-satilik/daire/141942-164,2.700.000 TL,1 + 1,55 m2,3 Katlı,3. Kat,Sıfır Bina,Yerden Isıtma,141942-164
https://www.hepsiemlak.com/antalya-kepez-teomanpasa-satilik/daire/104008-792,2.700.000 TL,1 + 1,85 m2,4 Katlı,2. Kat,1 Yaşında,Klima,104008-792
https://www.hepsiemlak.com/antalya-muratpasa-zerdalilik-satilik/daire/5779-9426,4.550.000 TL,1 + 1,69 m2,4 Katlı,Bahçe Katı,4 Yaşında,Kombi,5779-9426
https://www.hepsiemlak.com/antalya-muratpasa-soguksu-satilik/daire/0-45216374,8.250.000 TL,3 + 1,165 m2,13 Katlı,11. Kat,10 Yaşında,Kombi,0-45216374
https://www.hepsiemlak.com/antalya-muratpasa-genclik-satilik/daire/128222-2735,6.700.000 TL,2 + 1,95 m2,5 Katlı,1. Kat,Sıfır Bina,Yerden Isıtma,128222-2735
https://www.hepsiemlak.com/antalya-kepez-esentepe-satilik/daire/158650-49,5.400.000 TL,4 + 1,180 m2,2 Katlı,2. Kat,Sıfır Bina,Klima,158650-49
https://www.hepsiemlak.com/antalya-konyaalti-molla-yusuf-satilik/daire/163448-14,12.500.000 TL,3 + 1,145 m2,7 Katlı,4. Kat,11 Yaşında,Kombi,163448-14
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/45502-2616,4.500.000 TL,1 + 1,65 m2,10 Katlı,4. Kat,9 Yaşında,Klima,45502-2616
https://www.hepsiemlak.com/antalya-muratpasa-etiler-satilik/daire/8560-5893,4.000.000 TL,2 + 1,80 m2,3 Katlı,Yüksek Giriş,7 Yaşında,Kombi,8560-5893
https://www.hepsiemlak.com/antalya-muratpasa-altindag-satilik/daire/8646-3702,4.500.000 TL,3 + 1,120 m2,5 Katlı,3. Kat,30 Yaşında,Klima,8646-3702
https://www.hepsiemlak.com/antalya-kepez-fevzi-cakmak-satilik/daire/162599-5,6.899.000 TL,3 + 1,140 m2,5 Katlı,1. Kat,Sıfır Bina,Klima,162599-5
https://www.hepsiemlak.com/antalya-kepez-karsiyaka-satilik/daire/49460-1564,3.650.000 TL,2 + 1,110 m2,3 Katlı,1. Kat,11 Yaşında,Klima,49460-1564
https://www.hepsiemlak.com/antalya-kepez-gazi-satilik/daire/162564-9,3.245.000 TL,1 + 1,65 m2,5 Katlı,2. Kat,1 Yaşında,Klima,162564-9
https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-satilik/daire/68118-5773,4.350.000 TL,1 + 1,55 m2,3 Katlı,Yüksek Giriş,Sıfır Bina,Klima,68118-5773
https://www.hepsiemlak.com/antalya-muratpasa-gebizli-satilik/daire/148821-128,4.650.000 TL,3 + 1,120 m2,4 Katlı,Giriş Katı,Sıfır Bina,Kombi,148821-128
https://www.hepsiemlak.com/antalya-kepez-fevzi-cakmak-satilik/daire/117205-1115,3.100.000 TL,2 + 1,85 m2,4 Katlı,Giriş Katı,1 Yaşında,Klima,117205-1115
https://www.hepsiemlak.com/antalya-kepez-gundogdu-satilik/daire/162354-33,2.550.000 TL,1 + 1,65 m2,4 Katlı,Yüksek Giriş,15 Yaşında,Isıtma Yok,162354-33
https://www.hepsiemlak.com/antalya-muratpasa-yuksekalan-satilik/daire/74238-11866,3.950.000 TL,2 + 1,90 m2,3 Katlı,2. Kat,11 Yaşında,Klima,74238-11866
https://www.hepsiemlak.com/antalya-kepez-erenkoy-satilik/daire/149756-64,4.750.000 TL,2 + 1,110 m2,3 Katlı,2. Kat,Sıfır Bina,Klima,149756-64
https://www.hepsiemlak.com/antalya-kepez-aktoprak-satilik/daire/141404-814,2.575.000 TL,2 + 1,90 m2,3 Katlı,Yüksek Giriş,Sıfır Bina,Klima,141404-814
https://www.hepsiemlak.com/antalya-muratpasa-sirinyali-satilik/daire/148631-119,8.150.000 TL,2 + 1,120 m2,4 Katlı,2. Kat,16 Yaşında,Klima,148631-119
https://www.hepsiemlak.com/antalya-muratpasa-yenigun-satilik/daire/161806-2,4.000.000 TL,3 + 1,119 m2,4 Katlı,Yüksek Giriş,17 Yaşında,Güneş Enerjisi,161806-2
https://www.hepsiemlak.com/antalya-kepez-yukselis-satilik/daire/36064-6090,4.750.000 TL,2 + 1,110 m2,3 Katlı,3. Kat,Sıfır Bina,Kombi,36064-6090
https://www.hepsiemlak.com/antalya-konyaalti-sarisu-satilik/daire/23995-4160,5.500.000 TL,2 + 1,110 m2,9 Katlı,4. Kat,11 Yaşında,Klima,23995-4160
https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-satilik/daire/153142-110,4.800.000 TL,2 + 1,100 m2,8 Katlı,Yüksek Giriş,21 Yaşında,Klima,153142-110
https://www.hepsiemlak.com/antalya-kepez-kepez-satilik/daire/160699-48,7.600.000 TL,3 + 1,143 m2,11 Katlı,3. Kat,Sıfır Bina,Merkezi (Pay Öl...,160699-48
https://www.hepsiemlak.com/antalya-muratpasa-fener-satilik/daire/10485-2659,16.800.000 TL,2 + 1,145 m2,11 Katlı,7. Kat,30 Yaşında,Kombi,10485-2659
https://www.hepsiemlak.com/antalya-kepez-kultur-satilik/daire/50734-3097,7.000.000 TL,4 + 1,220 m2,2 Katlı,2. Kat,6 Yaşında,Klima,50734-3097
https://www.hepsiemlak.com/antalya-muratpasa-sirinyali-satilik/daire/119219-131,21.000.000 TL,3 + 1,220 m2,2 Katlı,Çatı Katı,18 Yaşında,Klima,119219-131
https://www.hepsiemlak.com/antalya-muratpasa-gebizli-satilik/daire/62128-2473,3.780.000 TL,3 + 1,145 m2,11 Katlı,8. Kat,11 Yaşında,Kat Kaloriferi,62128-2473
https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-satilik/daire/156835-29,3.500.000 TL,1 + 1,50 m2,3 Katlı,1. Kat,1 Yaşında,Klima,156835-29
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/155611-118,7.250.000 TL,2 + 1,95 m2,5 Katlı,Bahçe Katı,8 Yaşında,Klima,155611-118
https://www.hepsiemlak.com/antalya-kepez-yeni-satilik/daire/128633-229,5.900.000 TL,5 + 1,210 m2,3 Katlı,3. Kat,4 Yaşında,Kombi,128633-229
https://www.hepsiemlak.com/antalya-muratpasa-caglayan-satilik/daire/42591-1858,11.700.000 TL,3 + 1,185 m2,13 Katlı,9. Kat,19 Yaşında,Kombi,42591-1858
https://www.hepsiemlak.com/antalya-kepez-yesilyurt-satilik/daire/45391-3060,3.200.000 TL,1 + 1,60 m2,3 Katlı,1. Kat,11 Yaşında,Klima,45391-3060
https://www.hepsiemlak.com/antalya-kepez-kepez-satilik/daire/1068-3585,4.300.000 TL,2 + 1,78 m2,12 Katlı,3. Kat,5 Yaşında,Merkezi,1068-3585
https://www.hepsiemlak.com/antalya-kepez-kutukcu-satilik/daire/691722-32,2.580.000 TL,1 + 1,55 m2,3 Katlı,1. Kat,Sıfır Bina,Klima,691722-32
https://www.hepsiemlak.com/antalya-muratpasa-konuksever-satilik/daire/76239-1320,2.590.000 TL,2 + 1,85 m2,3 Katlı,Giriş Katı,16 Yaşında,Kombi,76239-1320
https://www.hepsiemlak.com/antalya-muratpasa-bayindir-satilik/daire/5070-959,5.500.000 TL,5 + 1,200 m2,5 Katlı,5. Kat,21 Yaşında,Klima,5070-959
https://www.hepsiemlak.com/antalya-konyaalti-sarisu-satilik/daire/45399-3388,5.500.000 TL,2 + 1,110 m2,4 Katlı,2. Kat,8 Yaşında,Kombi,45399-3388
https://www.hepsiemlak.com/antalya-kepez-habibler-satilik/daire/114635-2604,3.450.000 TL,2 + 1,90 m2,3 Katlı,3. Kat,1 Yaşında,Klima,114635-2604
https://www.hepsiemlak.com/antalya-muratpasa-caglayan-satilik/daire/59368-3902,19.800.000 TL,4 + 1,170 m2,9 Katlı,1. Kat,9 Yaşında,Klima,59368-3902
https://www.hepsiemlak.com/antalya-konyaalti-uncali-satilik/daire/27323-3302,5.250.000 TL,2 + 1,90 m2,9 Katlı,8. Kat,20 Yaşında,Isıtma Yok,27323-3302
https://www.hepsiemlak.com/antalya-kepez-kultur-satilik/daire/50751-4694,3.750.000 TL,2 + 1,90 m2,3 Katlı,3. Kat,Sıfır Bina,Klima,50751-4694
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/16960-793,5.500.000 TL,3 + 1,140 m2,8 Katlı,8. Kat,26 Yaşında,Klima,16960-793
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/112555-655,6.500.000 TL,2 + 10,105 m2,4 Katlı,1. Kat,10 Yaşında,Kombi,112555-655
https://www.hepsiemlak.com/antalya-kepez-selale-satilik/daire/691669-630,2.780.000 TL,2 + 1,100 m2,4 Katlı,2. Kat,16 Yaşında,Klima,691669-630
https://www.hepsiemlak.com/antalya-kepez-safak-satilik/daire/21426-1708,3.500.000 TL,2 + 1,90 m2,4 Katlı,1. Kat,12 Yaşında,Klima,21426-1708
https://www.hepsiemlak.com/antalya-kepez-mehmet-akif-ersoy-satilik/daire/72631-1965,4.799.999 TL,3 + 1,140 m2,3 Katlı,1. Kat,9 Yaşında,Klima,72631-1965
https://www.hepsiemlak.com/antalya-muratpasa-kizilarik-satilik/daire/121460-590,3.400.000 TL,2 + 1,90 m2,4 Katlı,Giriş Katı,5 Yaşında,Klima,121460-590
https://www.hepsiemlak.com/antalya-kepez-dudenbasi-satilik/daire/87166-1755,4.250.000 TL,1 + 1,65 m2,6 Katlı,2. Kat,Sıfır Bina,Yerden Isıtma,87166-1755
https://www.hepsiemlak.com/antalya-muratpasa-bahcelievler-satilik/daire/24694-1048,35.000.000 TL,3 + 1,160 m2,7 Katlı,4. Kat,40 Yaşında,Merkezi,24694-1048
https://www.hepsiemlak.com/antalya-kepez-kanal-satilik/daire/122092-1155,3.150.000 TL,2 + 1,100 m2,2 Katlı,1. Kat,21 Yaşında,Klima,122092-1155
https://www.hepsiemlak.com/antalya-kepez-yesilyurt-satilik/daire/123319-3354,4.490.000 TL,2 + 1,110 m2,3 Katlı,1. Kat,1 Yaşında,Klima,123319-3354
https://www.hepsiemlak.com/antalya-kepez-fevzi-cakmak-satilik/daire/129740-2480,6.950.000 TL,3 + 1,140 m2,5 Katlı,Ara Kat,Sıfır Bina,Klima,129740-2480
https://www.hepsiemlak.com/antalya-kepez-aktoprak-satilik/daire/162020-27,5.650.000 TL,4 + 1,220 m2,3 Katlı,3. Kat,Sıfır Bina,Klima,162020-27
https://www.hepsiemlak.com/antalya-konyaalti-akkuyu-satilik/daire/138496-206,14.000.000 TL,4 + 1,300 m2,6 Katlı,6. Kat,16 Yaşında,Kombi,138496-206
https://www.hepsiemlak.com/antalya-muratpasa-kiziltoprak-satilik/daire/139236-396,3.330.000 TL,2 + 1,110 m2,7 Katlı,5. Kat,26 Yaşında,Klima,139236-396
https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-satilik/daire/65665-1414,7.000.000 TL,3 + 1,170 m2,2 Katlı,1. Kat,21 Yaşında,Kombi,65665-1414
https://www.hepsiemlak.com/antalya-konyaalti-liman-satilik/daire/154486-74,12.100.000 TL,1 + 1,60 m2,5 Katlı,1. Kat,1 Yaşında,Klima,154486-74
